id_palabra,"Palabra","id_cronista","id_texto","cita","pagina","lengua","propuesta","nota","enlace"
30067,"lengua","30","T30186","y entonces con la <b>lengua</b> salió a hablarle fray Vicente de Valverde, y procuro darle a entender al efecto que veniamos, y que por mandado del Papa un hijo que tenia capitan de la christiandad que era el emperador nuestro señor, y hablando con el palabras del santo evangelio, le dixo <i>Atabalipa</i>, quien dice eso, y el respondió Dios lo dice, y <i>Atabalipa</i> dixo como lo dice Dios, y fray Vicente le dixo verlas aquí escritas, y entonces le mostró un breviario abierto y <i>Atabalipa</i> se lo demandó, y le arrojo despues que le vio como un tiro de herron de allí, diciendo ea, ea, no escape ninguno, y los <i>indios</i> dieron un grande alarido diciendo <i>ho, inga</i>, que quiere decir hagase así, y el alarido puso gran temor","285v. - 286","","","","sin datos"
30068,"Lima","30","T30187","que de la que trajo son vivos Pedro Diaz el de <i>Guamanga</i>, y Juan de la Torre el de <i>Arequipa</i>, e Yssasaga que está en <b>Lima</b>, los demas todos son muertos","277v.","","","","sin datos"
30069,"Limatambo/Lima-tambo","30","T30188","Estava la gente de guerra de los <i>indios</i> en <i>Vilcacanga</i> una legua mas acá de  <b>Limatambo</b>, y aquel dia vinieron dos <i>indios de los de guerra</i>, que eran del esquadron de <i>Tarama</i> de parte de su <i>cacique</i>, que queria su <i>cacique</i> venír a servir a los christianos con trescientos <i>indios de guerra</i> que el tenia en lo alto de la sierra, y dijeron que era por diferencia que tuvo con los <i>capitanes</i> de <i>Atabalipa</i>, y huvo pareceres que venian por espias, y en efecto no lo eran segun despues parescio, y el capitan los mando cortar y los envió ansí.","288v.","","","","sin datos"
30069,"Limatambo/Lima-tambo","30","T30189","que pues que avíamos gozado de las duras, que gozasemos entrar en el <i>Cuzco</i>, sin el socorro, que atras venía, y ansi caminamos sin tener guerra con los <i>indios</i> que nos dañase, y pasamos los ríos de <i>Vilcas</i>, <i>Avancay</i>, y <i>Apocima</i>, todos a nada encima de los caballos hasta llegar a <b>Lima-tambo</b> siete leguas de esa ciudad del <i>Cuzco</i>, y alli estuvimos dos días.","288 - 288v.","","","","sin datos"
30069,"Limatambo/Lima-tambo","30","T30190","y a media noche en  <b>Limatambo</b> sonó la trompeta de alconchel, y en oyendola nos animamos en tal manera que pegamos con los <i>indios</i>, y ellos que devieron de oir también la trompeta, entendiendo que era socorro que nos venia; luego apagaron los fuegos, y caminaron al <i>Cuzco</i>","289","","","","sin datos"
30070,"lucumas","30","T30191","Salidos de Puerto Viejo llegamos a <i>Picuaza</i>, y a otro Puerto que se dice Marchan, y de allí se hizo una entrada con el capitan Benalcazar la tierra adentro, yo fui en ella adonde hallamos los primeros <b>lucumas</b> que se avían visto, y muchos <i>caimitos</i>, y <i>patos de la tierra</i>","279","","","","sin datos"
30071,"maiz","30","T30192","de allí llegamos a un <i>pueblo</i> grande en la costa, despoblado que se decía <i>Cance,Vi</i> tenia mucha losa de barro, y muchas redes de pescar, avia <i>maizales</i>, que aun no estava formado el <b>maiz</b>, mas así lo comimos por la falta que avia de comida; esta tierra era falta de agua dulce de que se padecia trabajo","275v.","","","","sin datos"
30071,"maiz","30","T30193","llegó Bartolomé Ruiz con el navio, y la barca, y allí nos dieron refacción de harina de <b>maiz</b>, a cada uno medio quartillo de harina","276v.","","","","sin datos"
30071,"maiz","30","T30194","tocaron la trompeta para ir a saltear aquel <i>pueblo</i> de <i>Coaque</i>, y así se hizo, y se tomó el <i>cacique</i> de el, y se tuvo preso mucho tiempo; avia gran cantidad de ropa blanca de algodon; era un <i>pueblo</i> de grandes <i>casas</i>, y tenia muchos <i>idolos</i>, y atambores; avia mucha comida de <b>maiz</b>, y frutas; avia mucha albaca de castilla, y mucho <i>agi</i>; los <i>indios</i> eran fuertes, y guerreros; el <i>pueblo</i> tenia trecientos <i>buhios</i> muy grandes; es tierra lluviosa, de grandes truenos, y grandes culebras; y sapos, y tierra muy humeda (...) En este <i>pueblo</i> se tomaron diez y ocho mil pesos en oro, y alguna plata baxa (...) y quedamos en aquel <i>pueblo</i> mas de ocho meses; en este tiempo murió mucha gente de enfermedades","277 - 277v.","","","","sin datos"
30071,"maiz","30","T30195","Estuvimos en esta tierra de Puerto Viejo mas de dos meses; avia <b>maiz</b>, y pescado, y <i>fruta de la tierra</i>, <i>papayas</i>; avia miel hecha de <b>maiz</b>; es tierra seca, que con el sol se habren unas grietas en la tierra, y por algunas partes es tierra de montaña, y hay <i>cacao</i> de lo de <i>Mexico</i> aunque poco.","278v. - 279","","","","sin datos"
30071,"maiz","30","T30196","en esta isla avia mucho <b>maiz</b> y venados, y <i>fruta de la tierra</i>; levantaronse los <i>indios de guerra</i>, y los dieron mucha <i>guacavaras</i>, matando algunos españoles, e hirieron a Hernando Pizarro un flechazo en una pierna, e hirieron también a otros españoles, y despues desto embio el gobernador a <i>Tumbez</i> a pedir a los <i>caziques</i> le embiasen valsas para salir de la isla, llevar el hato y pasar a <i>Tumbez</i>","281","","","","sin datos"
30072,"maizales","30","T30197","de allí llegamos a un <i>pueblo</i> grande en la costa, despoblado que se decía <i>Cance,Vi</i> tenia mucha losa de barro, y muchas redes de pescar, avia <b>maizales</b>, que aun no estava formado el <i>maiz</i>, mas así lo comimos por la falta que avia de comida; esta tierra era falta de agua dulce de que se padecia trabajo","275v.","","","","sin datos"
30073,"mamacomas","30","T30198","y desde aquel <i>pueblo</i> de <i>Carran</i> vimos un <i>camino</i> que parecia una sierra arriba, y el gobernador embió a Hernando de Soto con quarenta hombres, y yo fui con él, a que siguiese aquel <i>camino</i> hasta ver donde iba a parar, y empezando a hallar tierra poblada, y al cabo de 20 leguas dimos en un <i>pueblo</i> que se dice <i>Cajas</i>, de grandes edificios, y en el estava un <i>capitan</i> de <i>Atavalipa</i> con mas de 2000 <i>indios de guerra</i>, y avia en aquel <i>pueblo</i> tres <i>casas de mujeres</i>  recojidas que llamavan <b>mamacomas</b>, y como entramos, se sacaron las <i>mujeres</i> a la plaza, que heran mas de quinientas, y el <i>capitan</i> dio muchas de ellas a los españoles","282 - 282v.","","","","sin datos"
30074,"Mango Inca","30","T30199","y luego por la mesma cuesta abaxo <b>Mango Inca</b> con otros dos, o tres <i>orejones</i>, y traia una <i>manta</i>, y camiseta de algodon amarilla, y <i>Chilche</i> dijo al governador, este es hijo de <i>Guaynava</i> que ha andado huyendo de los <i>capitanes</i> de <i>Atabalipa</i>, y así caminamos al <i>Cuzco</i>","289v.","","","","sin datos"
30075,"manta","30","T30200","y luego por la mesma cuesta abaxo <i>Mango Inca</i> con otros dos, o tres <i>orejones</i>, y traia una <b>manta</b>, y camiseta de algodon amarilla, y <i>Chilche</i> dijo al governador, este es hijo de <i>Guaynava</i> que ha andado huyendo de los <i>capitanes</i> de <i>Atabalipa</i>, y así caminamos al <i>Cuzco</i>","289v.","","","","sin datos"
30076,"Maxicavilca","30","T30201","Yo fui con el, y llegados, estava el capitan Soto con la gente que avia llevado, y dijole Hernando Pizarro, que hace vuestra merced y el respondió aquí me tienen diciendo ya sale <i>Atabalipa</i> que estava metido en su aposento, y no sale; dijo Hernando Pizarro a la <i>lengua</i> dile que salga, y volvió el <i>mensagero</i>, y dixo que espereis que luego saldrá, y entonces dijo Hernando Pizarro, decidle al perro que salga luego, y un <i>inga</i> que avía ido a <b>Maxicavilca</b> por espia en habito de <i>tallan</i>, a quien Hernando Pizarro no entendiendo que era espia de <i>Atabalipa</i> le dio con un <i>duho</i> que le descalabró entró, y dixo a <i>Atabalipa</i>, salga luego que está aqui aquel mal hombre que me descalabro en <b>Maxicavilca</b>, y entonces salió <i>Atabalipa</i> con dos vasos de oro pequeños, llenos de <i>chicha</i>, y dióle uno a Hernando Pizarro, y el otro bebió el, y luego tomó dos vasos de plata, y el uno dio alcapitan Soto, y el otro bebió el, y entonces le dijo Hernando Pizarro a la <i>lengua</i>, dile a <i>Atabalipa</i>, que de mi alcapitan Soto no hay diferencia, que ambos somos <i>capitanes</i> del rey, y por hacer lo que el rey nos manda dejamos nuestras tierras, y venimos a hacerles entender las cosas de la fe","284 - 284v.","","","","sin datos"
30076,"Maxicavilca","30","T30202","Entrado que fue <i>Atabalipa</i> en la plaza de <i>Caxamalca</i>, como no vido christianos ninguno preguntó al <i>inga</i> que avía venido con nosotros de <b>Maxicavilca</b>, y <i>Carran</i>, que es destos de las barbas, y respondió estaran escondidos","285v.","","","","sin datos"
30077,"mensagero","30","T30203","y hasta que volvió el <b>mensagero</b> se detuvo el governador en aquel asiento","283v.","","","","sin datos"
30077,"mensagero","30","T30204","dijo Hernando Pizarro a la <i>lengua</i> dile que salga, y volvió el <b>mensagero</b>, y dixo que espereis que luego saldrá","284","","","","sin datos"
30078,"Mexico","30","T30205","Estuvimos en esta tierra de Puerto Viejo mas de dos meses; avia <i>maiz</i>, y pescado, y <i>fruta de la tierra</i>, <i>papayas</i>; avia miel hecha de <i>maiz</i>; es tierra seca, que con el sol se habren unas grietas en la tierra, y por algunas partes es tierra de montaña, y hay <i>cacao</i> de lo de <b>Mexico</b> aunque poco.","278v. - 279","","","","sin datos"
30079,"Motupe","30","T30206","y de alli venimos por un <i>pueblo</i> que se dice <i>Cala</i>, y por <i>Cinto</i>, y por <b>Motupe</b> una tierra seca y sin agua, donde se padeció gran trabajo de sed, y caminos.","283","","","","sin datos"
30080,"muger/mugeres/mujeres","30","T30207","hallamos la gente de aquella tierra metida en balsas en la mar con <b>mugeres</b>, y hijos, y todo su hato, y jamas quisieron salir","279v","","","","sin datos"
30080,"muger/mugeres/mujeres","30","T30208","el uno que se llamava Molina y el otro Gines a quien mataron los <i>indios</i> en un <i>pueblo</i> que se decía <i>Cinto</i>, porque miro a una <b>muger</b> de un <i>cacique</i>","280v","","","","sin datos"
30080,"muger/mugeres/mujeres","30","T30209","y tenia mas de 600 esclavos de los <i>indios</i> de <i>Tumbez</i> entre hombres y <b>mugeres</b>","280v","","","","sin datos"
30080,"muger/mugeres/mujeres","30","T30210","y como entramos, se sacaron las <b>mujeres</b> a la plaza, que heran mas de quinientas, y el capitan dio muchas de ellas a los españoles; el <i>capitan</i> del <i>inga</i> se ensobervecio mucho, y dijo, como osais vosotros a hacer esto estando <i>Atabalipa</i> veinte leguas de aqui, porque no ha de quedar hombre vivo de vosotros.","282v.","","","","sin datos"
30080,"muger/mugeres/mujeres","30","T30211","y dejaron en <i>Vilcas</i> los toldos, y las <b>mugeres</b>, y algunos <i>indios</i>, y nosotros nos apoderamos, y señoreamos de todo lo que alli avia al quarto del alva que fue quando entramos en <i>Vilcas</i>","287v.","","","","sin datos"
30080,"muger/mugeres/mujeres","30","T30212","fueron forzoso soltar la presa que les teniamos de las <b>mugeres</b>, é <i>indios</i>, que llevaron todo su hato, y entonces se retiraron","288","","","","sin datos"
30081,"Nata","30","T30213","En el año de mil quinientos, y treinta se repartió la gente que Francisco Pizarro trujo de España, en tanto que el armada se aposto que fueron ocho meses, parte en <b>Nata</b>, y parte, y la mas en la isla de las Perlas con Hernando Pizarro, y en otras islas.","275","","","","sin datos"
30081,"Nata","30","T30214","y de alli envió el governador a Diego Maldonado, vecino que fue de <b>Nata</b> ","279","","","","sin datos"
30082,"Nicaragua","30","T30215","y luego despacho el governador a Bartolomé Ruiz, y a Quintero con los dos navios, el uno a <b>Nicaragua</b>, y el otro a <i>Panama</i> con el oro que llevaron para traer gente","277v.","","","","sin datos"
30082,"Nicaragua","30","T30216","del navio que fue a <b>Nicaragua</b> vino luego Sebastian de Benalcazar, en un navio, y trajo poca gente, que fueron Morgovejo de Quiñones, y Alonso Perez de Vivero, y Hernando Beltran, y Alonso Maraver; y Diego Ojuelos, y Martín Bueno, e Miguel Astete, y otros destos no hay nadie vivo.","277v.","","","","sin datos"
30082,"Nicaragua","30","T30217","Haviendo ya venido los navíos de <i>Panama</i>, y <b>Nicaragua</b> salimos de <i>Coaque</i> con la mas gente enferma, y fuimos hasta el Cabo de <i>Pascio</i>","278v.","","","","sin datos"
30082,"Nicaragua","30","T30218","Luego vino Hernando de Soto de <b>Nicaragua</b> con dos navios, y trajo mucha gente, caballos, y bastimento, de la gente que traxo a la isla hay vivos en Guamanga Diego Gavilán, y Manuel","281","","","","sin datos"
30082,"Nicaragua","30","T30219","y estando alli vinieron otros 20 hombres de <b>Nicaragua</b>, y con ellos fray Tedoco frayle Francisco que agora esta en <i>Quito</i>.","281v.","","","","sin datos"
30083,"Odon","30","T30220","y de allí fuimos a una <i>provincia</i> que se dice <b>Odon</b> en los <i>guancavilcas</i>, tierra abundosa de comida, y allí estuvimos 15 dias para reformar la gente, y los enfermos","279v.","","","","sin datos"
30084,"orejones","30","T30221","y luego por la mesma cuesta abaxo <i>Mango Inca</i> con otros dos, o tres <b>orejones</b>, y traia una <i>manta</i>, y camiseta de algodon amarilla, y <i>Chilche</i> dijo al governador, este es hijo de <i>Guaynava</i> que ha andado huyendo de los <i>capitanes</i> de <i>Atabalipa</i>, y así caminamos al <i>Cuzco</i>","289v.","","","","sin datos"
30085,"Pachacama","30","T30222","En este tiempo envió el gobernador a Hernando Pizarro a <b>Pachacama</b> con diez y siete hombres, yo fui con el, y de allí volvimos a <i>Xauxa</i>, y trajimos a <i>Chalcochima</i>, y volvimos a <i>Caxamalca</i>","286v. - 287","","","","sin datos"
30086,"Padao","30","T30223","Haviendo ya venido los navíos de <i>Panama</i>, y <i>Nicaragua</i> salimos de <i>Coaque</i> con la mas gente enferma, y fuimos hasta el Cabo de <i>Pascio</i>, y no pudiendo pasar la punta, abrimos <i>camino</i> por la montaña, y llegamos al <i>pueblo</i> de <b>Padao</b>, y pasamos hasta llegar a la bahia de los <i>caraques</i> con gran falta de agua dulce, y de allí en un navío metieron todos los enfermos, y los enviaron a un <i>pueblo</i> que se dice <i>Charapoto</i> que es en la <i>provincia</i> de Puerto Viejo","278v.","","","","sin datos"
30087,"Panama","30","T30224","y luego despacho el governador a Bartolomé Ruiz, y a Quintero con los dos navios, el uno a <i>Nicaragua</i>, y el otro a <b>Panama</b> con el oro que llevaron para traer gente","277v.","","","","sin datos"
30087,"Panama","30","T30225","despues que el navio fue á <b>Panama</b>, vino luego a este pueblo de <i>Coaque</i> Pedro Gregorio un mercader que traxo mucha cecina, y tocino y quesos de Canarias, y trujo gente, que de la que trajo son vivos Pedro Diaz el de Guamanga, y Juan de la Torre el de <i>Arequipa</i>, e Yssasaga que está en <i>Lima</i>, los demas todos son muertos","277v.","","","","sin datos"
30087,"Panama","30","T30226","y de allí se volvió a <b>Panama</b> en el navio de Pedro Gregorio, y allí murió, y le sacaron las esmeraldas, y despues hizimos todos servicio a su magestad de ellas.","278","","","","sin datos"
30087,"Panama","30","T30227","Haviendo ya venido los navíos de <b>Panama</b>, y <i>Nicaragua</i> salimos de <i>Coaque</i> con la mas gente enferma, y fuimos hasta el Cabo de <i>Pascio</i>","278v.","","","","sin datos"
30087,"Panama","30","T30228","y allí nos remediamos de agua, aunque unos puercos que Hernando Pizarro traia de <b>Panama</b> los pasaron de tal arte que era barro lo que bebiamos","279v","","","","sin datos"
30087,"Panama","30","T30229","y alli hallamos a Diego de Almagro que avia venido con gente de <b>Panama</b>, que fue mucha, y de los que vinieron con el hay vivo Mancio Serra, y un Juan Monedero, y Juan Romo en <i>Guamanga</i>, y no mas","287","","","","sin datos"
30088,"papayas","30","T30230","Estuvimos en esta tierra de Puerto Viejo mas de dos meses; avia <i>maiz</i>, y pescado, y <i>fruta de la tierra</i>, <b>papayas</b>; avia miel hecha de <i>maiz</i>; es tierra seca, que con el sol se habren unas grietas en la tierra, y por algunas partes es tierra de montaña, y hay <i>cacao</i> de lo de <i>Mexico</i> aunque poco.","278v. - 279","","","","sin datos"
30089,"Pascio","30","T30231","Haviendo ya venido los navíos de <i>Panama</i>, y <i>Nicaragua</i> salimos de <i>Coaque</i> con la mas gente enferma, y fuimos hasta el Cabo de <b>Pascio</b>, y no pudiendo pasar la punta, abrimos <i>camino</i> por la montaña, y llegamos al <i>pueblo</i> de <i>Padao</i>, y pasamos hasta llegar a la bahia de los <i>caraques</i> con gran falta de agua dulce, y de allí en un navío metieron todos los enfermos, y los enviaron a un <i>pueblo</i> que se dice <i>Charapoto</i> que es en la <i>provincia</i> de Puerto Viejo","278v.","","","","sin datos"
30090,"patos de la tierra","30","T30232","yo fui en ella adonde hallamos los primeros <i>lucumas</i> que se avían visto, y muchos <i>caimitos</i>, y <b>patos de la tierra</b>","279","","","","sin datos"
30091,"Payta","30","T30233","Desembarcamos en un <i>pueblo</i> que dice el <i>Tucu</i>, y el estrecho tenia legua y media de travesia, y de allí atravesamos la isla, a un <i>pueblo</i> que se dice el Estero, y en aquel <i>pueblo</i> hallamos una cruz alta, y un crucifixo pintado en una puerta, y una campanilla colgada; tuvose por milagro, y luego salieron de la casa mas de treinta muchachos, y muchachas diciendo loado sea Jesuchristo Molina, Molina y esto fue que quando el primer descubrimiento se lo quedaron al governador dos españoles en el puerto de <b>Payta</b>, el uno que se llamava Molina y el otro Gines a quien mataron los <i>indios</i> en un <i>pueblo</i> que se decía <i>Cinto</i>, porque miro a una muger de un <i>cacique</i>","280-280v.","","","","sin datos"
30092,"Picuaza","30","T30234","Salidos de Puerto Viejo llegamos a <b>Picuaza</b>, y a otro Puerto que se dice Marchan, y de allí se hizo una entrada con el capitan Benalcazar la tierra adentro, yo fui en ella adonde hallamos los primeros <i>lucumas</i> que se avían visto, y muchos <i>caimitos</i>, y <i>patos de la tierra</i>","279","","","","sin datos"
30093,"Piura","30","T30235","Yo fui con él, y llegamos a una <i>fortaleza</i> donde agora es <b>Piura</b>, y alli estuvimos hasta que el gobernador vino, y de alli venimos a un <i>pueblo</i> que se dice <i>Carran</i>, que es 6 leguas de <b>Piura</b> donde estuvimos un mes","282","","","","sin datos"
30094,"Pocechos/Pohechos","30","T30236","De <i>Tumbez</i> fuimos por el <i>camino de la solana</i> a dar a <b>Pohechos</b> a donde estubimos algun tiempo, y alli se reveló el <i>cacique</i> de <b>Pocechos</b>, y el governador embio al <i>capitan</i> Benalcazar. Yo fui con él, aun que fuerte, y le truximos de paz, y ansi quedó en su <i>pueblo</i>","282","","","","sin datos"
30094,"Pocechos/Pohechos","30","T30237","en esta entrada mataron los <i>indios</i> a un Juan de Sandoval de Estremadura, mancero, no le mató el <i>cacique</i> de <b>Pohechos</b>, ni su gente, sino otros <i>indios</i> adonde el se desvio a rranchear; de este <i>pueblo</i> de <b>Pohechos</b> venimos a <i>Tangarara</i> adonde el governador poblo un <i>pueblo</i> de españoles, y dejandole poblado embio al capitan Venalcacar a hacer un castigo en aquellos <i>indios</i> que mataron a Sandoval. ","282","","","","sin datos"
30095,"provincia","30","T30238","Haviendo ya venido los navíos de <i>Panama</i>, y <i>Nicaragua</i> salimos de <i>Coaque</i> con la mas gente enferma, y fuimos hasta el Cabo de <i>Pascio</i>, y no pudiendo pasar la punta, abrimos <i>camino</i> por la montaña, y llegamos al <i>pueblo</i> de <i>Padao</i>, y pasamos hasta llegar a la bahia de los <i>caraques</i> con gran falta de agua dulce, y de allí en un navío metieron todos los enfermos, y los enviaron a un <i>pueblo</i> que se dice <i>Charapoto</i> que es en la <b>provincia</b> de Puerto Viejo","278v.","","","","sin datos"
30095,"provincia","30","T30239","y el governador con toda la gente que quedaba, se fue por la bahía arriba hasta dar en un <i>pueblo</i>, que se dice <i>Tocagua</i>, y de allí pasó adelante a un <i>pueblo</i> en la misma <b>provincia</b> de Puerto Viejo, que era <i>señora</i> del una viuda rica. ","278v.","","","","sin datos"
30095,"provincia","30","T30240","y de allí fuimos a una <b>provincia</b> que se dice <i>Odon</i> en los <i>guancavilcas</i>, tierra abundosa de comida, y allí estuvimos 15 dias para reformar la gente, y los enfermos","279v.","","","","sin datos"
30096,"pueblo/pueblos","30","T30241","Salidos de la bahia llegamos a quatro leguas a un <b>pueblo</b> despoblado que se llama <i>Catamez</i>, avia muchas <i>guayavas</i>, y <i>ciruelas de la tierra</i>, y pozos hondos donde bebian, y se sacaba el agua con unos caracoles, avia mosquitos, y aguaceros; asimismo es tierra de montaña; ","275v.","","","","sin datos"
30096,"pueblo/pueblos","30","T30242","de allí llegamos a un <b>pueblo</b> grande en la costa, despoblado que se decía <i>Cance,Vi</i> tenia mucha losa de barro, y muchas redes de pescar, avia <i>maizales</i>, que aun no estava formado el <i>maiz</i>, mas así lo comimos por la falta que avia de comida; esta tierra era falta de agua dulce de que se padecia trabajo","275v.","","","","sin datos"
30096,"pueblo/pueblos","30","T30243","Ya teniamos noticia de <i>Coaque</i>, que era un gran <b>pueblo</b> muy rico de oro, plata, esmeraldas, y otras muchas piedras de otros colores, y <i>chaquira</i> de oro, y plata, y de hueso, y mucha gente","277","","","","sin datos"
30096,"pueblo/pueblos","30","T30244","tocaron la trompeta para ir a saltear aquel <b>pueblo</b> de <i>Coaque</i>, y así se hizo, y se tomó el <i>cacique</i> de el, y se tuvo preso mucho tiempo; avia gran cantidad de ropa blanca de algodon; era un <b>pueblo</b> de grandes <i>casas</i>, y tenia muchos <i>idolos</i>, y atambores; avia mucha comida de <i>maiz</i>, y frutas; avia mucha albaca de castilla, y mucho <i>agi</i>; los <i>indios</i> eran fuertes, y guerreros; el <b>pueblo</b> tenia trecientos <i>buhios</i> muy grandes; es tierra lluviosa, de grandes truenos, y grandes culebras; y sapos, y tierra muy humeda (...) En este <b>pueblo</b> se tomaron diez y ocho mil pesos en oro, y alguna plata baxa (...) y quedamos en aquel <b>pueblo</b> mas de ocho meses; en este tiempo murió mucha gente de enfermedades","277 - 277v.","","","","sin datos"
30096,"pueblo/pueblos","30","T30245","despues que el navio fue á <i>Panama</i>, vino luego a este <b>pueblo</b> de <i>Coaque</i> Pedro Gregorio un mercader que traxo mucha cecina, y tocino y quesos de Canarias","277v.","","","","sin datos"
30096,"pueblo/pueblos","30","T30246","En este <b>pueblo</b> de <i>Coaque</i> nadie conoció las esmeraldas sino fue fray Reinaldo que juntó mas de ciento, y tantas","278","","","","sin datos"
30096,"pueblo/pueblos","30","T30247","En este tiempo puso el governador en su libertad al <i>cacique</i> de <i>Coaque</i>, y luego se alzó con toda su gente, y nos quemó el <b>pueblo</b>, que no quedó mas que un <i>buhio</i> a donde todos nos recogimos y le defendimos que no nos lo quemase; y savido que el <i>cacique</i> se avia ido con su gente a unas montañas, y tomado un <i>indio</i> que savia donde estaban, el gobernador con alguna gente fueron a pie porque no podian ir caballos en su busca, y llevaron el <i>indio</i> que era guia","278","","","","sin datos"
30096,"pueblo/pueblos","30","T30248","Haviendo ya venido los navíos de <i>Panama</i>, y <i>Nicaragua</i> salimos de <i>Coaque</i> con la mas gente enferma, y fuimos hasta el Cabo de <i>Pascio</i>, y no pudiendo pasar la punta, abrimos <i>camino</i> por la montaña, y llegamos al <b>pueblo</b> de <i>Padao</i>, y pasamos hasta llegar a la bahia de los <i>caraques</i> con gran falta de agua dulce, y de allí en un navío metieron todos los enfermos, y los enviaron a un <b>pueblo</b> que se dice <i>Charapoto</i> que es en la <i>provincia</i> de Puerto Viejo","278v.","","","","sin datos"
30096,"pueblo/pueblos","30","T30249","y el governador con toda la gente que quedaba, se fue por la bahía arriba hasta dar en un <b>pueblo</b>, que se dice <i>Tocagua</i>, y de allí pasó adelante a un <b>pueblo</b> en la misma <i>provincia</i> de Puerto Viejo, que era <i>señora</i> del una viuda rica. ","278v.","","","","sin datos"
30096,"pueblo/pueblos","30","T30250","y de allí fuimos a la punta de Santa Elena, a do estavan los huesos de los gigantes, hallamos la gente de aquella tierra metida en balsas en la mar con <i>mugeres</i>, y hijos, y todo su hato, y jamas quisieron salir, y allí tuvimos gran hambre, y remediose mucho que como la gente estava en la mar y dejaron los <b>pueblos</b> despoblados","279v.","","","","sin datos"
30096,"pueblo/pueblos","30","T30251","Desembarcamos en un <b>pueblo</b> que dice el <i>Tucu</i>, y el estrecho tenia legua y media de travesia, y de allí atravesamos la isla, a un <b>pueblo</b> que se dice el Estero, y en aquel <b>pueblo</b> hallamos una cruz alta, y un crucifixo pintado en una puerta, y una campanilla colgada; tuvose por milagro, y luego salieron de la casa mas de treinta muchachos, y muchachas diciendo loado sea Jesuchristo Molina, Molina y esto fue que quando el primer descubrimiento se lo quedaron al governador dos españoles en el puerto de <i>Payta</i>, el uno que se llamava Molina y el otro Gines a quien mataron los <i>indios</i> en un <b>pueblo</b> que se decía <i>Cinto</i>, porque miro a una muger de un <i>cacique</i>","280-280v.","","","","sin datos"
30096,"pueblo/pueblos","30","T30252","De <i>Tumbez</i> fuimos por el <i>camino de la solana</i> a dar a <i>Pohechos</i> a donde estubimos algun tiempo, y alli se reveló el <i>cacique</i> de <i>Pocechos</i>, y el governador embio al <i>capitan</i> Benalcazar. Yo fui con él, aun que fuerte, y le truximos de paz, y ansi quedó en su <b>pueblo</b>","282","","","","sin datos"
30096,"pueblo/pueblos","30","T30253","en esta entrada mataron los <i>indios</i> a un Juan de Sandoval de Estremadura, mancero, no le mató el <i>cacique</i> de <i>Pohechos</i>, ni su gente, sino otros <i>indios</i> adonde el se desvio a rranchear; de este <b>pueblo</b> de <i>Pohechos</i> venimos a <i>Tangarara</i> adonde el governador poblo un <b>pueblo</b> de españoles, y dejandole poblado embio al capitan Venalcacar a hacer un castigo en aquellos <i>indios</i> que mataron a Sandoval. ","282","","","","sin datos"
30096,"pueblo/pueblos","30","T30254","Yo fui con él, y llegamos a una <i>fortaleza</i> donde agora es <i>Piura</i>, y alli estuvimos hasta que el gobernador vino, y de alli venimos a un <b>pueblo</b> que se dice <i>Carran</i>, que es 6 leguas de <i>Piura</i> donde estuvimos un mes","282","","","","sin datos"
30096,"pueblo/pueblos","30","T30255","y desde aquel <b>pueblo</b> de <i>Carran</i> vimos un <i>camino</i> que parecia una sierra arriba, y el gobernador embió a Hernando de Soto con quarenta hombres, y yo fui con él, a que siguiese aquel <i>camino</i> hasta ver donde iba a parar, y empezando a hallar tierra poblada, y al cabo de 20 leguas dimos en un <b>pueblo</b> que se dice <i>Cajas</i>, de grandes edificios, y en el estava un <i>capitan</i> de <i>Atavalipa</i> con mas de 2000 <i>indios de guerra</i>, y avia en aquel <b>pueblo</b> tres <i>casas de mujeres</i>  recojidas que llamavan <i>mamacomas</i>, y como entramos, se sacaron las <i>mujeres</i> a la plaza, que heran mas de quinientas, y el <i>capitan</i> dio muchas de ellas a los españoles","282 - 282v.","","","","sin datos"
30096,"pueblo/pueblos","30","T30256","y de alli venimos por un <b>pueblo</b> que se dice <i>Cala</i>, y por <i>Cinto</i>, y por <i>Motupe</i> una tierra seca y sin agua, donde se padeció gran trabajo de sed, y caminos.","283","","","","sin datos"
30096,"pueblo/pueblos","30","T30257","y de allí venimos hasta un <b>pueblo</b> quince leguas de <i>Caxamalca</i> a do estuvimos veinte dias; y allí demandó licencia el <i>capitan</i> <i>Atabalipa</i> que tragimos de <i>Caxas</i>, para ir a <i>Caxamalca</i> a verse con <i>Atabalipa</i>, y que el volvería desde a ocho dias","283","","","","sin datos"
30097,"Puna","30","T30258","y de allí venimos al paso de <i>Guaynacaba</i> y decian ansí, porque por allí entró <i>Guaynacava</i> quando conquisto la isla de la <b>Puna</b>, y allí salió el <i>señor</i> de la isla que se decía <i>Tumbala</i> con mucha gente, y balsas, y nos recivió con grandes fiestas, y regocijos","279v.-280","","","","sin datos"
